"dist","sachet_usage_2010","sachet_usage_2013","sachet_usage_2017","HH_DENSITY_2010","HH_DENSITY_2013","HH_DENSITY_2017"
622,0.00679560899111343,0.273005325650179,0.095423308147353,2.85330615967436,38.3615144715272,38.9837354143088
623,0.0194524495677233,0.104858509754843,0,5.80156188415045,113.307269447267,118.66344178883
624,0.0116161616161616,0.373641850314939,0,0.482184832721505,7.33262967209652,2.75257697042581
625,0.0176271186440678,0.117289415087843,0.145928519433842,0.903667485506549,9.97890369667115,22.6708350290459
626,0.00429184549356223,0.264439643966031,0,1.21655081609125,37.9886237832622,0
627,0.00178890876565295,0.303935077582565,0,1.18213019200779,20.909644936716,36.6496655077195
701,0.00892414476945959,0.037921138697966,0.16278022571363,2.18586926605706,19.3872608274878,19.7129278836255
702,0.0459896983075791,0.210683147753798,0.331380683173979,1.92715525746758,22.378836483414,23.7197625598474
703,0.0303030303030303,0.0665267732457535,0.24141136707525,0.796881660951503,21.3556656919321,17.2392943644311
704,0.0492997198879552,0.182791108886209,0.134617941430997,2.24190445836472,23.0360461703349,18.3810178143221
705,0.0146048109965636,0.189212257262538,0.0298947639165796,2.04405919143225,33.2203446003542,23.7604487156425
706,0.0184388444990781,0.0408192162656141,0,3.32802953616192,32.9070872849787,53.8339500549916
707,0.00161550888529887,0.0963932131178591,0.0384240766980364,2.21867913638326,19.705404855037,34.8828565848523
708,0.0645502645502646,0.17115494230799,0.386361236286805,5.59905240037019,67.4377816009809,86.0288285781268
709,0.0531861515303562,0.142606126349906,0.175350327202835,1.88274644932372,21.9683129071415,39.4399573135679
710,0.0166827077317934,0.0862455726942983,0.137755582505862,3.6145611993685,28.6074552046242,34.2354652249014
711,0.0079247152055473,0.0150106694513221,0.0839859310004224,2.67681697120998,27.8263329945302,33.7754876886813
712,0.0111593304401736,0.0240155810825972,0.0516536549728555,1.79513261990497,47.6769066006498,20.3320522869789
713,0.00654911838790932,0.059302641830012,0.0730136615304648,0.488132620313291,6.47056578556724,3.7769169962859
714,0.0109261186264308,0.102553653429364,0.165378352253428,1.67926457834003,22.5670254891942,21.9730114577463
715,0.0418682937092363,0.0688789163052224,0.309184637929618,4.57807397003038,46.5806069136588,32.3982699142823
